rede_id,sitzung_datum,sitzung_jahr,redner_fraktion,sentiment,sentiment.norm
ID207603400,2022-12-15,2022,CDU/CSU,9,0.012
ID207603500,2022-12-15,2022,BÜNDNIS 90/DIE GRÜNEN,-9,-0.025069637883008356
ID207603700,2022-12-15,2022,SPD,-3,-0.004021447721179625
ID207605100,2022-12-15,2022,DIE LINKE,-6,-0.01195219123505976
ID207606900,2022-12-15,2022,DIE LINKE,-12,-0.017543859649122806
ID207608600,2022-12-15,2022,AfD,4,0.00718132854578097
ID207609600,2022-12-15,2022,FDP,8,0.014084507042253521
ID207610800,2022-12-15,2022,BÜNDNIS 90/DIE GRÜNEN,5,0.011037527593818985
ID207613900,2022-12-15,2022,AfD,13,0.026915113871635612
ID207615400,2022-12-15,2022,CDU/CSU,26,0.04024767801857585
ID207616500,2022-12-15,2022,AfD,-6,-0.01935483870967742
ID207616600,2022-12-15,2022,SPD,-13,-0.033854166666666664
ID207616700,2022-12-15,2022,CDU/CSU,-4,-0.013333333333333334
ID207616800,2022-12-15,2022,BÜNDNIS 90/DIE GRÜNEN,1,0.0029940119760479044
ID207616900,2022-12-15,2022,DIE LINKE,-7,-0.023809523809523808
ID207617000,2022-12-15,2022,CDU/CSU,-1,-0.0030120481927710845
ID207617500,2022-12-15,2022,SPD,-1,-0.002617801047120419
ID207617600,2022-12-15,2022,FDP,-1,-0.0021598272138228943
ID207701400,2022-12-16,2022,FDP,10,0.01697792869269949
ID207705800,2022-12-16,2022,BÜNDNIS 90/DIE GRÜNEN,-4,-0.012903225806451613
ID207802400,2023-01-18,2023,AfD,6,0.06521739130434782
ID207802600,2023-01-18,2023,AfD,-2,-0.031746031746031744
ID207802700,2023-01-18,2023,NA,0,0
ID207805200,2023-01-18,2023,BÜNDNIS 90/DIE GRÜNEN,6,0.05084745762711865
ID207805300,2023-01-18,2023,NA,3,0.02112676056338028
ID207805500,2023-01-18,2023,NA,2,0.046511627906976744
ID207811600,2023-01-18,2023,SPD,12,0.028169014084507043
ID207811700,2023-01-18,2023,AfD,-9,-0.017857142857142856
ID207813800,2023-01-18,2023,AfD,-1,-0.0028169014084507044
ID207814100,2023-01-18,2023,BÜNDNIS 90/DIE GRÜNEN,20,0.055401662049861494
ID207814500,2023-01-18,2023,AfD,-3,-0.0053475935828877
ID207815000,2023-01-18,2023,BÜNDNIS 90/DIE GRÜNEN,7,0.010218978102189781
ID207815400,2023-01-18,2023,SPD,-6,-0.012958963282937365
ID207900400,2023-01-19,2023,SPD,17,0.02635658914728682
ID207901100,2023-01-19,2023,AfD,-8,-0.019230769230769232
ID207901400,2023-01-19,2023,SPD,17,0.04843304843304843
ID207903700,2023-01-19,2023,SPD,5,0.0060901339829476245
ID207904800,2023-01-19,2023,AfD,-12,-0.024489795918367346
ID207904900,2023-01-19,2023,SPD,-16,-0.01733477789815818
ID207905300,2023-01-19,2023,FDP,-3,-0.005780346820809248
ID207905700,2023-01-19,2023,BÜNDNIS 90/DIE GRÜNEN,7,0.02456140350877193
ID207906000,2023-01-19,2023,SPD,5,0.011013215859030838
ID207907200,2023-01-19,2023,FDP,5,0.00945179584120983
ID207908600,2023-01-19,2023,CDU/CSU,-9,-0.012
ID207908700,2023-01-19,2023,SPD,-6,-0.009433962264150943
ID207911800,2023-01-19,2023,BÜNDNIS 90/DIE GRÜNEN,2,0.005221932114882507
ID207912700,2023-01-19,2023,BÜNDNIS 90/DIE GRÜNEN,13,0.028634361233480177
ID208000400,2023-01-20,2023,AfD,-3,-0.0064516129032258064
ID208003500,2023-01-20,2023,NA,8,0.009378663540445486
ID208003700,2023-01-20,2023,SPD,21,0.02527075812274368
ID208003800,2023-01-20,2023,AfD,-5,-0.011235955056179775
ID208004000,2023-01-20,2023,DIE LINKE,-17,-0.044270833333333336
ID208004700,2023-01-20,2023,DIE LINKE,6,0.0196078431372549
ID208005400,2023-01-20,2023,CDU/CSU,12,0.010230179028132993
ID208005500,2023-01-20,2023,SPD,17,0.029259896729776247
ID208006600,2023-01-20,2023,SPD,7,0.013257575757575758
ID208007600,2023-01-20,2023,SPD,2,0.002881844380403458
ID208008100,2023-01-20,2023,CDU/CSU,0,0
ID208103200,2023-01-25,2023,CDU/CSU,-1,-0.005747126436781609
ID208106500,2023-01-25,2023,SPD,1,0.0019011406844106464
ID208107200,2023-01-25,2023,BÜNDNIS 90/DIE GRÜNEN,20,0.0364963503649635
ID208107800,2023-01-25,2023,NA,7,0.013539651837524178
ID208202100,2023-01-26,2023,AfD,5,0.017543859649122806
ID208203200,2023-01-26,2023,BÜNDNIS 90/DIE GRÜNEN,5,0.01893939393939394
ID208203900,2023-01-26,2023,AfD,1,0.00273224043715847
ID208206300,2023-01-26,2023,SPD,-3,-0.0050933786078098476
ID208208700,2023-01-26,2023,SPD,23,0.04144144144144144
ID208300300,2023-01-27,2023,BÜNDNIS 90/DIE GRÜNEN,18,0.018218623481781375
ID208300900,2023-01-27,2023,BÜNDNIS 90/DIE GRÜNEN,5,0.01240694789081886
ID208304400,2023-01-27,2023,BÜNDNIS 90/DIE GRÜNEN,15,0.01989389920424403
ID208414300,2023-02-08,2023,AfD,-3,-0.006185567010309278
ID208415000,2023-02-08,2023,SPD,12,0.026200873362445413
ID208507100,2023-02-09,2023,DIE LINKE,2,0.0025157232704402514
ID208511600,2023-02-09,2023,BÜNDNIS 90/DIE GRÜNEN,5,0.013089005235602094
ID208600600,2023-02-10,2023,DIE LINKE,15,0.023961661341853034
ID208604400,2023-02-10,2023,AfD,-5,-0.00723589001447178
ID208608200,2023-02-10,2023,BÜNDNIS 90/DIE GRÜNEN,-1,-0.001736111111111111
ID208800400,2023-03-02,2023,AfD,-18,-0.01468189233278956
ID208803200,2023-03-02,2023,DIE LINKE,-15,-0.03164556962025317
ID208804800,2023-03-02,2023,DIE LINKE,-10,-0.015479876160990712
ID208805200,2023-03-02,2023,AfD,6,0.008633093525179856
ID208807100,2023-03-02,2023,CDU/CSU,30,0.0395778364116095
ID208807500,2023-03-02,2023,BÜNDNIS 90/DIE GRÜNEN,38,0.05680119581464873
ID208809800,2023-03-02,2023,DIE LINKE,10,0.02557544757033248
ID208815900,2023-03-02,2023,BÜNDNIS 90/DIE GRÜNEN,20,0.047961630695443645
ID208902300,2023-03-03,2023,AfD,7,0.0170316301703163
ID208903900,2023-03-03,2023,CDU/CSU,14,0.028985507246376812
ID208904800,2023-03-03,2023,SPD,38,0.06690140845070422
ID208905800,2023-03-03,2023,NA,0,0
ID208906100,2023-03-03,2023,AfD,12,0.028708133971291867
ID208906300,2023-03-03,2023,DIE LINKE,-3,-0.008021390374331552
ID208906400,2023-03-03,2023,BÜNDNIS 90/DIE GRÜNEN,7,0.01891891891891892
ID208907100,2023-03-03,2023,AfD,6,0.012145748987854251
ID208907600,2023-03-03,2023,CDU/CSU,4,0.009925558312655087
ID208908300,2023-03-03,2023,AfD,0,0
ID209001400,2023-03-15,2023,NA,2,0.011494252873563218
ID209003700,2023-03-15,2023,BÜNDNIS 90/DIE GRÜNEN,6,0.046875
ID209003800,2023-03-15,2023,NA,2,0.01639344262295082
ID209004500,2023-03-15,2023,SPD,1,0.0125
ID209004600,2023-03-15,2023,NA,-3,-0.019736842105263157
ID209004700,2023-03-15,2023,SPD,1,0.018518518518518517
ID209005400,2023-03-15,2023,NA,3,0.014563106796116505
ID209005700,2023-03-15,2023,CDU/CSU,-1,-0.0058823529411764705
ID209007100,2023-03-15,2023,BÜNDNIS 90/DIE GRÜNEN,3,0.06976744186046512
ID209008500,2023-03-15,2023,DIE LINKE,-4,-0.019138755980861243
ID209008600,2023-03-15,2023,NA,4,0.0196078431372549
ID209008700,2023-03-15,2023,DIE LINKE,-1,-0.011363636363636364
ID209009700,2023-03-15,2023,AfD,3,0.037037037037037035
ID209010100,2023-03-15,2023,BÜNDNIS 90/DIE GRÜNEN,2,0.025
ID209012900,2023-03-15,2023,AfD,-11,-0.011578947368421053
ID209017100,2023-03-15,2023,FDP,12,0.014778325123152709
ID209100200,2023-03-16,2023,CDU/CSU,-8,-0.005706134094151213
ID209103300,2023-03-16,2023,CDU/CSU,2,0.0035087719298245615
ID209105100,2023-03-16,2023,AfD,-19,-0.023543990086741014
ID209110500,2023-03-16,2023,CDU/CSU,12,0.019543973941368076
ID209110900,2023-03-16,2023,AfD,-10,-0.027548209366391185
ID209111400,2023-03-16,2023,SPD,23,0.0323943661971831
ID209112800,2023-03-16,2023,AfD,-7,-0.017948717948717947
ID209113600,2023-03-16,2023,CDU/CSU,-5,-0.00909090909090909
ID209115400,2023-03-16,2023,AfD,2,0.004524886877828055
ID209115900,2023-03-16,2023,BÜNDNIS 90/DIE GRÜNEN,3,0.00631578947368421
ID209116400,2023-03-16,2023,BÜNDNIS 90/DIE GRÜNEN,9,0.022670025188916875
ID209204300,2023-03-17,2023,SPD,9,0.010146561443066516
ID209204400,2023-03-17,2023,AfD,-2,-0.0044444444444444444
ID209204600,2023-03-17,2023,DIE LINKE,-3,-0.004373177842565598
ID209204700,2023-03-17,2023,BÜNDNIS 90/DIE GRÜNEN,7,0.018666666666666668
ID209204800,2023-03-17,2023,CDU/CSU,13,0.024029574861367836
ID209205000,2023-03-17,2023,AfD,-6,-0.01818181818181818
ID209205100,2023-03-17,2023,FDP,-6,-0.010452961672473868
ID209205300,2023-03-17,2023,BÜNDNIS 90/DIE GRÜNEN,-11,-0.03470031545741325
ID209205400,2023-03-17,2023,fraktionslos,-6,-0.020477815699658702
ID209205500,2023-03-17,2023,SPD,0,0
ID209205700,2023-03-17,2023,SPD,4,0.010869565217391304
ID209206800,2023-03-17,2023,SPD,4,0.005361930294906166
ID209208300,2023-03-17,2023,SPD,0,0
ID209208500,2023-03-17,2023,CDU/CSU,-3,-0.005928853754940711
ID209306400,2023-03-29,2023,NA,-3,-0.001567398119122257
ID209306700,2023-03-29,2023,AfD,-3,-0.003816793893129771
ID209307400,2023-03-29,2023,CDU/CSU,7,0.009210526315789473
ID209308600,2023-03-29,2023,CDU/CSU,-1,-0.0015337423312883436
ID209408500,2023-03-30,2023,BÜNDNIS 90/DIE GRÜNEN,15,0.016778523489932886
ID209410300,2023-03-30,2023,SPD,14,0.01235657546337158
ID209411600,2023-03-30,2023,BÜNDNIS 90/DIE GRÜNEN,-5,-0.009900990099009901
ID209412300,2023-03-30,2023,FDP,5,0.008375209380234505
ID209501400,2023-03-31,2023,AfD,-4,-0.008988764044943821
ID209502700,2023-03-31,2023,BÜNDNIS 90/DIE GRÜNEN,8,0.011695906432748537
ID209504200,2023-03-31,2023,CDU/CSU,-4,-0.009324009324009324
ID209607600,2023-04-19,2023,NA,4,0.016
ID209611400,2023-04-19,2023,AfD,3,0.007537688442211055
ID209611800,2023-04-19,2023,CDU/CSU,-6,-0.00881057268722467
ID209700500,2023-04-20,2023,AfD,2,0.0024691358024691358
ID209701000,2023-04-20,2023,SPD,-6,-0.011764705882352941
ID209702500,2023-04-20,2023,FDP,14,0.028397565922920892
ID209702700,2023-04-20,2023,SPD,6,0.008583690987124463
ID209707600,2023-04-20,2023,CDU/CSU,5,0.008116883116883116
ID209710100,2023-04-20,2023,CDU/CSU,2,0.003484320557491289
ID209710300,2023-04-20,2023,AfD,-3,-0.006134969325153374
ID209711100,2023-04-20,2023,CDU/CSU,-1,-0.0015290519877675841
ID209711300,2023-04-20,2023,AfD,4,0.008016032064128256
ID209713800,2023-04-20,2023,CDU/CSU,6,0.0196078431372549
ID209716100,2023-04-20,2023,AfD,-6,-0.018808777429467086
ID209717000,2023-04-20,2023,SPD,3,0.01675977653631285
ID209802300,2023-04-21,2023,BÜNDNIS 90/DIE GRÜNEN,33,0.042091836734693876
ID209803000,2023-04-21,2023,CDU/CSU,-10,-0.014124293785310734
ID209804500,2023-04-21,2023,AfD,6,0.01639344262295082
ID209805400,2023-04-21,2023,FDP,3,0.00597609561752988
ID209911500,2023-04-26,2023,AfD,-14,-0.03023758099352052
ID209911700,2023-04-26,2023,DIE LINKE,-12,-0.0297029702970297
ID209913800,2023-04-26,2023,SPD,8,0.016494845360824743
ID209913900,2023-04-26,2023,CDU/CSU,0,0
ID209914100,2023-04-26,2023,FDP,-1,-0.0029498525073746312
ID209914200,2023-04-26,2023,FDP,-3,-0.007957559681697613
ID209914300,2023-04-26,2023,FDP,-2,-0.005988023952095809
ID209914400,2023-04-26,2023,FDP,3,0.007936507936507936
ID209914500,2023-04-26,2023,FDP,-2,-0.006191950464396285
ID209914600,2023-04-26,2023,FDP,-3,-0.007731958762886598
ID209914700,2023-04-26,2023,FDP,-3,-0.00909090909090909
ID209914800,2023-04-26,2023,FDP,-3,-0.00906344410876133
ID209914900,2023-04-26,2023,FDP,3,0.008
ID209915000,2023-04-26,2023,FDP,-3,-0.009146341463414634
ID209915100,2023-04-26,2023,FDP,3,0.008064516129032258
ID209915400,2023-04-26,2023,FDP,-3,-0.00906344410876133
ID2010001700,2023-04-27,2023,fraktionslos,-8,-0.0273972602739726
ID2010004000,2023-04-27,2023,AfD,-3,-0.00702576112412178
ID2010004400,2023-04-27,2023,CDU/CSU,-6,-0.010344827586206896
ID2010004500,2023-04-27,2023,BÜNDNIS 90/DIE GRÜNEN,12,0.017964071856287425
ID2010005100,2023-04-27,2023,CDU/CSU,9,0.019955654101995565
ID2010007300,2023-04-27,2023,SPD,7,0.014553014553014554
ID2010007700,2023-04-27,2023,CDU/CSU,-9,-0.01308139534883721
ID2010008600,2023-04-27,2023,BÜNDNIS 90/DIE GRÜNEN,2,0.00477326968973747
ID2010008900,2023-04-27,2023,AfD,2,0.003787878787878788
ID2010009100,2023-04-27,2023,DIE LINKE,4,0.012269938650306749
ID2010009200,2023-04-27,2023,NA,0,0
ID2010009400,2023-04-27,2023,SPD,10,0.016611295681063124
ID2010009500,2023-04-27,2023,CDU/CSU,-4,-0.012903225806451613
ID2010009700,2023-04-27,2023,CDU/CSU,-6,-0.007905138339920948
ID2010009900,2023-04-27,2023,AfD,14,0.0288659793814433
ID2010100400,2023-04-28,2023,AfD,-1,-0.002044989775051125
ID2010101000,2023-04-28,2023,AfD,3,0.007792207792207792
ID2010103500,2023-04-28,2023,AfD,-6,-0.012295081967213115
ID2010103800,2023-04-28,2023,SPD,29,0.045669291338582677
ID2010105300,2023-04-28,2023,AfD,-1,-0.002403846153846154
ID2010211000,2023-05-10,2023,DIE LINKE,-8,-0.008629989212513484
ID2010301500,2023-05-11,2023,SPD,4,0.0091324200913242
ID2010301800,2023-05-11,2023,SPD,0,0
ID2010305200,2023-05-11,2023,DIE LINKE,0,0
ID2010305300,2023-05-11,2023,FDP,5,0.0066050198150594455
ID2010308700,2023-05-11,2023,AfD,7,0.0110062893081761
ID2010308900,2023-05-11,2023,DIE LINKE,6,0.01160541586073501
ID2010310100,2023-05-11,2023,CDU/CSU,0,0
ID2010310700,2023-05-11,2023,BÜNDNIS 90/DIE GRÜNEN,0,0
ID2010311100,2023-05-11,2023,SPD,13,0.017015706806282723
ID2010317200,2023-05-11,2023,BÜNDNIS 90/DIE GRÜNEN,-6,-0.007926023778071334
ID2010400500,2023-05-12,2023,FDP,7,0.007261410788381743
ID2010404000,2023-05-12,2023,FDP,7,0.009210526315789473
ID2010405200,2023-05-12,2023,DIE LINKE,2,0.00546448087431694
ID2010407900,2023-05-12,2023,SPD,14,0.015765765765765764
ID2010502500,2023-05-24,2023,fraktionslos,-6,-0.02843601895734597
ID2010515100,2023-05-24,2023,CDU/CSU,-2,-0.0017497812773403325
ID2010516800,2023-05-24,2023,SPD,-4,-0.004479283314669653
ID2010605000,2023-05-25,2023,AfD,-2,-0.00375234521575985
ID2010605100,2023-05-25,2023,FDP,1,0.0012345679012345679
ID2010606200,2023-05-25,2023,BÜNDNIS 90/DIE GRÜNEN,3,0.005376344086021506
